iter	Passed	Remaining
5053	186989	182994
5054	187024	182954
5055	187057	182914
5056	187090	182873
5057	187122	182831
5058	187155	182790
5059	187188	182748
5060	187229	182716
5061	187268	182681
5062	187308	182646
5063	187347	182612
5064	187387	182577
5065	187419	182536
5066	187456	182499
5067	187489	182458
5068	187522	182417
5069	187556	182377
5070	187590	182337
5071	187623	182296
5072	187654	182254
5073	187687	182213
5074	187833	182282
5075	187926	182299
5076	187965	182264
5077	188004	182228
5078	188040	182190
5079	188073	182150
5080	188110	182113
5081	188144	182073
5082	188180	182035
5083	188213	181993
5084	188245	181952
5085	188277	181910
5086	188311	181870
5087	188352	181836
5088	188392	181803
5089	188428	181765
5090	188468	181731
5091	188500	181689
5092	188533	181647
5093	188568	181609
5094	188603	181569
5095	188636	181529
5096	188674	181493
5097	188712	181456
5098	188749	181420
5099	188782	181379
5100	188815	181338
5101	188900	181347
5102	189017	181387
5103	189053	181348
5104	189092	181314
5105	189127	181274
5106	189164	181237
5107	189198	181197
5108	189235	181160
5109	189270	181121
5110	189306	181083
5111	189347	181050
5112	189383	181012
5113	189416	180971
5114	189449	180930
5115	189489	180896
5116	189530	180862
5117	189569	180827
5118	189601	180786
5119	189633	180744
5120	189674	180711
5121	189709	180671
5122	189745	180634
5123	189780	180594
5124	189816	180557
5125	189850	180517
5126	189886	180478
5127	189922	180441
5128	190007	180449
5129	190136	180499
5130	190201	180489
5131	190243	180457
5132	190278	180418
5133	190313	180378
5134	190346	180337
5135	190378	180296
5136	190411	180254
5137	190443	180213
5138	190476	180172
5139	190508	180130
5140	190542	180090
5141	190574	180049
5142	190614	180014
5143	190654	179980
5144	190691	179943
5145	190729	179907
5146	190766	179869
5147	190801	179830
5148	190835	179791
5149	190869	179750
5150	190901	179709
5151	190937	179671
5152	190970	179629
5153	191006	179591
5154	191039	179550
5155	191076	179513
5156	191109	179473
5157	191231	179515
5158	191320	179527
5159	191359	179492
5160	191394	179453
5161	191426	179411
5162	191459	179370
5163	191492	179329
5164	191524	179288
5165	191562	179251
5166	191594	179209
5167	191627	179168
5168	191659	179127
5169	191691	179085
5170	191724	179044
5171	191763	179008
5172	191801	178972
5173	191840	178937
5174	191875	178897
5175	191908	178857
5176	191940	178815
5177	191972	178774
5178	192005	178733
5179	192038	178692
5180	192070	178650
5181	192102	178608
5182	192134	178566
5183	192166	178524
5184	192199	178484
5185	192232	178443
5186	192355	178485
5187	192465	178516
5188	192501	178478
5189	192542	178445
5190	192576	178404
5191	192608	178362
5192	192639	178320
5193	192671	178278
5194	192703	178236
5195	192734	178194
5196	192769	178154
5197	192802	178113
5198	192834	178072
5199	192866	178030
5200	192898	177989
5201	192938	177954
5202	192978	177920
5203	193017	177884
5204	193049	177843
5205	193082	177801
5206	193114	177760
5207	193147	177719
5208	193180	177678
5209	193213	177637
5210	193245	177596
5211	193277	177554
5212	193309	177512
5213	193342	177471
5214	193377	177432
5215	193420	177401
5216	193546	177445
5217	193618	177439
5218	193655	177403
5219	193690	177363
5220	193722	177322
5221	193758	177283
5222	193792	177244
5223	193825	177203
5224	193861	177165
5225	193896	177125
5226	193932	177087
5227	193965	177047
5228	193998	177006
5229	194035	176968
5230	194075	176934
5231	194111	176897
5232	194147	176858
5233	194184	176821
5234	194218	176781
5235	194251	176740
5236	194284	176699
5237	194319	176660
5238	194354	176621
5239	194388	176581
5240	194424	176544
5241	194460	176506
5242	194495	176466
5243	194527	176425
5244	194649	176465
5245	194766	176500
5246	194804	176463
5247	194840	176425
5248	194872	176384
5249	194905	176343
5250	194937	176301
5251	194970	176260
5252	195001	176218
5253	195034	176177
5254	195073	176141
5255	195106	176100
5256	195143	176063
5257	195178	176024
5258	195215	175986
5259	195253	175950
5260	195291	175914
5261	195328	175877
5262	195367	175842
5263	195406	175806
5264	195438	175764
5265	195472	175724
5266	195505	175684
5267	195542	175646
5268	195579	175609
5269	195615	175571
5270	195650	175531
5271	195687	175495
5272	195764	175494
5273	195893	175539
5274	195957	175526
5275	196001	175494
5276	196037	175456
5277	196073	175418
5278	196110	175380
5279	196146	175343
5280	196180	175303
5281	196213	175262
5282	196246	175221
5283	196278	175180
5284	196312	175139
5285	196351	175104
5286	196387	175066
5287	196427	175031
5288	196467	174996
5289	196507	174962
5290	196540	174921
5291	196577	174884
5292	196612	174845
5293	196647	174805
5294	196680	174765
5295	196713	174724
5296	196745	174682
5297	196778	174641
5298	196812	174601
5299	196844	174560
5300	196935	174570
5301	197065	174615
5302	197122	174596
5303	197163	174562
5304	197201	174525
5305	197233	174484
5306	197266	174443
5307	197302	174405
5308	197336	174365
5309	197370	174325
5310	197408	174288
5311	197444	174250
5312	197481	174213
5313	197519	174177
5314	197557	174140
5315	197601	174109
5316	197646	174078
5317	197682	174040
5318	197720	174004
5319	197756	173965
5320	197789	173925
5321	197821	173883
5322	197858	173846
5323	197893	173806
5324	197927	173766
5325	197961	173727
5326	197995	173687
5327	198028	173646
5328	198146	173680
5329	198253	173704
5330	198293	173669
5331	198328	173630
5332	198360	173588
5333	198392	173546
5334	198424	173504
5335	198456	173463
5336	198488	173421
5337	198521	173380
5338	198554	173339
5339	198587	173299
5340	198620	173258
5341	198652	173217
5342	198687	173177
5343	198726	173142
5344	198760	173101
5345	198793	173061
5346	198826	173020
5347	198858	172978
5348	198890	172936
5349	198927	172899
5350	198960	172858
5351	198991	172816
5352	199023	172774
5353	199055	172733
5354	199088	172691
5355	199122	172651
5356	199154	172610
5357	199311	172677
5358	199408	172691
5359	199445	172654
5360	199482	172616
5361	199515	172575
5362	199547	172534
5363	199578	172492
5364	199611	172450
5365	199643	172409
5366	199675	172367
5367	199707	172325
5368	199739	172283
5369	199770	172241
5370	199801	172199
5371	199833	172156
5372	199870	172119
5373	199908	172083
5374	199944	172045
5375	199977	172004
5376	200009	171963
5377	200042	171921
5378	200074	171880
5379	200107	171839
5380	200145	171803
5381	200179	171762
5382	200211	171721
5383	200243	171679
5384	200275	171638
5385	200310	171598
5386	200386	171595
5387	200521	171641
5388	200555	171601
5389	200598	171569
5390	200632	171529
5391	200663	171486
5392	200695	171445
5393	200727	171403
5394	200760	171362
5395	200793	171321
5396	200825	171280
5397	200857	171238
5398	200889	171196
5399	200920	171154
5400	200952	171112
5401	200990	171076
5402	201029	171040
5403	201073	171009
5404	201107	170969
5405	201140	170928
5406	201174	170888
5407	201209	170849
5408	201248	170813
5409	201282	170773
5410	201313	170731
5411	201345	170689
5412	201377	170648
5413	201409	170606
5414	201443	170566
5415	201544	170583
5416	201678	170628
5417	201713	170588
5418	201751	170552
5419	201784	170511
5420	201816	170470
5421	201848	170428
5422	201880	170386
5423	201913	170345
5424	201946	170304
5425	201977	170262
5426	202017	170227
5427	202054	170190
5428	202086	170149
5429	202120	170108
5430	202160	170074
5431	202202	170040
5432	202243	170006
5433	202281	169969
5434	202320	169934
5435	202353	169893
5436	202385	169852
5437	202417	169810
5438	202449	169768
5439	202480	169726
5440	202512	169684
5441	202544	169642
5442	202575	169600
5443	202640	169586
5444	202783	169638
5445	202820	169600
5446	202855	169561
5447	202888	169520
5448	202920	169478
5449	202956	169440
5450	202988	169399
5451	203021	169358
5452	203052	169316
5453	203085	169275
5454	203116	169232
5455	203148	169191
5456	203179	169148
5457	203211	169107
5458	203250	169071
5459	203290	169036
5460	203326	168998
5461	203361	168958
5462	203393	168917
5463	203426	168876
5464	203458	168835
5465	203490	168793
5466	203522	168752
5467	203557	168712
5468	203589	168671
5469	203620	168629
5470	203652	168587
5471	203685	168546
5472	203718	168505
5473	203851	168547
5474	203966	168574
5475	204002	168536
5476	204043	168502
5477	204077	168462
5478	204109	168421
5479	204141	168379
5480	204175	168339
5481	204206	168297
5482	204238	168255
5483	204270	168214
5484	204302	168172
5485	204334	168130
5486	204365	168088
5487	204398	168047
5488	204436	168011
5489	204476	167975
5490	204514	167939
5491	204546	167898
5492	204578	167856
5493	204610	167814
5494	204642	167773
5495	204674	167731
5496	204706	167690
5497	204738	167649
5498	204771	167607
5499	204803	167566
5500	204837	167526
5501	204873	167487
5502	204935	167470
5503	205057	167503
5504	205151	167512
5505	205191	167477
5506	205225	167437
5507	205256	167395
5508	205288	167353
5509	205319	167311
5510	205350	167268
5511	205381	167226
5512	205423	167193
5513	205467	167161
5514	205499	167119
5515	205530	167077
5516	205562	167035
5517	205599	166998
5518	205639	166963
5519	205672	166922
5520	205705	166881
5521	205737	166840
5522	205770	166799
5523	205807	166762
5524	205841	166721
5525	205875	166682
5526	205906	166639
5527	205937	166597
5528	205969	166556
5529	206001	166514
5530	206034	166474
5531	206067	166433
5532	206196	166470
5533	206276	166467
5534	206318	166434
5535	206349	166392
5536	206381	166349
5537	206413	166308
5538	206445	166266
5539	206476	166225
5540	206508	166183
5541	206540	166141
5542	206573	166100
5543	206604	166058
5544	206636	166017
5545	206669	165976
5546	206707	165940
5547	206750	165907
5548	206787	165869
5549	206819	165828
5550	206851	165786
5551	206883	165745
5552	206916	165704
5553	206948	165663
5554	206981	165622
5555	207013	165580
5556	207045	165539
5557	207076	165497
5558	207108	165455
5559	207140	165414
5560	207172	165372
5561	207284	165395
5562	207413	165431
5563	207446	165390
5564	207486	165355
5565	207518	165314
5566	207550	165271
5567	207581	165229
5568	207611	165187
5569	207643	165145
5570	207677	165105
5571	207715	165068
5572	207750	165030
5573	207782	164988
5574	207813	164946
5575	207847	164906
5576	207887	164871
5577	207924	164833
5578	207961	164795
5579	208000	164760
5580	208038	164723
5581	208069	164681
5582	208101	164639
5583	208133	164598
5584	208165	164556
5585	208196	164514
5586	208229	164473
5587	208267	164437
5588	208298	164395
5589	208330	164354
5590	208428	164364
5591	208542	164387
5592	208577	164348
5593	208613	164310
5594	208649	164271
5595	208682	164231
5596	208714	164190
5597	208746	164148
5598	208778	164106
5599	208810	164065
5600	208842	164024
5601	208874	163982
5602	208906	163940
5603	208937	163899
5604	208969	163857
5605	209008	163821
5606	209048	163786
5607	209085	163748
5608	209123	163711
5609	209155	163670
5610	209188	163629
5611	209224	163591
5612	209260	163553
5613	209293	163512
5614	209324	163470
5615	209356	163429
5616	209387	163387
5617	209420	163346
5618	209451	163304
5619	209483	163263
5620	209647	163324
5621	209731	163323
5622	209769	163286
5623	209803	163246
5624	209835	163205
5625	209870	163165
5626	209901	163124
5627	209932	163082
5628	209964	163040
5629	210008	163008
5630	210040	162966
5631	210071	162924
5632	210102	162882
5633	210134	162840
5634	210167	162800
5635	210204	162762
5636	210243	162726
5637	210280	162689
5638	210312	162647
5639	210344	162606
5640	210376	162565
5641	210408	162523
5642	210441	162483
5643	210473	162441
5644	210507	162402
5645	210543	162363
5646	210576	162323
5647	210609	162282
5648	210679	162270
5649	210828	162318
5650	210861	162278
5651	210899	162241
5652	210935	162203
5653	210966	162161
5654	210998	162120
5655	211029	162077
5656	211061	162036
5657	211093	161994
5658	211125	161953
5659	211157	161912
5660	211190	161871
5661	211221	161829
5662	211254	161788
5663	211288	161749
5664	211325	161711
5665	211361	161673
5666	211393	161631
5667	211426	161591
5668	211464	161554
5669	211496	161513
5670	211529	161472
5671	211560	161430
5672	211592	161388
5673	211624	161347
5674	211656	161306
5675	211687	161264
5676	211720	161223
5677	211753	161183
5678	211881	161215
5679	211995	161235
5680	212030	161197
5681	212068	161159
5682	212100	161118
5683	212132	161077
5684	212165	161036
5685	212196	160994
5686	212228	160953
5687	212260	160912
5688	212292	160870
5689	212322	160827
5690	212354	160786
5691	212387	160745
5692	212421	160706
5693	212459	160669
5694	212498	160633
5695	212533	160594
5696	212566	160553
5697	212598	160511
5698	212630	160470
5699	212662	160429
5700	212695	160388
5701	212726	160347
5702	212759	160306
5703	212790	160264
5704	212822	160223
5705	212855	160182
5706	212887	160141
5707	212920	160100
5708	213026	160114
5709	213133	160129
5710	213168	160090
5711	213202	160051
5712	213234	160009
5713	213265	159967
5714	213297	159926
5715	213330	159885
5716	213364	159845
5717	213398	159806
5718	213430	159764
5719	213464	159725
5720	213496	159683
5721	213527	159641
5722	213562	159602
5723	213600	159565
5724	213653	159540
5725	213685	159498
5726	213718	159458
5727	213750	159417
5728	213782	159376
5729	213814	159334
5730	213848	159294
5731	213880	159253
5732	213912	159212
5733	213943	159170
5734	213976	159129
5735	214008	159088
5736	214041	159047
5737	214131	159049
5738	214283	159097
5739	214321	159060
5740	214358	159023
5741	214394	158985
5742	214426	158943
5743	214458	158902
5744	214490	158860
5745	214521	158818
5746	214553	158777
5747	214585	158736
5748	214617	158695
5749	214649	158653
5750	214680	158612
5751	214712	158570
5752	214743	158528
5753	214782	158492
5754	214821	158456
5755	214855	158416
5756	214887	158375
5757	214919	158334
5758	214951	158293
5759	214989	158255
5760	215023	158216
5761	215055	158174
5762	215086	158132
5763	215118	158091
5764	215149	158050
5765	215181	158008
5766	215216	157969
5767	215321	157981
5768	215435	158000
5769	215470	157961
5770	215510	157926
5771	215544	157886
5772	215575	157845
5773	215607	157803
5774	215639	157762
5775	215671	157720
5776	215702	157679
5777	215733	157637
5778	215767	157597
5779	215798	157555
5780	215830	157514
5781	215862	157472
5782	215898	157434
5783	215939	157399
5784	215977	157362
5785	216018	157328
5786	216056	157291
5787	216092	157253
5788	216125	157212
5789	216158	157172
5790	216194	157134
5791	216227	157093
5792	216259	157052
5793	216290	157010
5794	216323	156969
5795	216356	156929
5796	216482	156956
5797	216610	156984
5798	216646	156946
5799	216686	156911
5800	216719	156870
5801	216752	156829
5802	216784	156788
5803	216815	156746
5804	216847	156705
5805	216878	156663
5806	216910	156622
5807	216942	156580
5808	216974	156540
5809	217006	156498
5810	217038	156457
5811	217077	156421
5812	217117	156385
5813	217161	156353
5814	217198	156315
5815	217229	156274
5816	217262	156233
5817	217293	156191
5818	217325	156150
5819	217357	156109
5820	217389	156067
5821	217421	156026
5822	217453	155985
5823	217484	155943
5824	217516	155902
5825	217549	155862
5826	217676	155888
5827	217795	155910
5828	217832	155872
5829	217870	155835
5830	217904	155795
5831	217938	155755
5832	217972	155716
5833	218005	155675
5834	218037	155634
5835	218074	155596
5836	218107	155555
5837	218139	155514
5838	218171	155473
5839	218203	155432
5840	218237	155392
5841	218276	155356
5842	218316	155321
5843	218353	155283
5844	218386	155243
5845	218423	155205
5846	218456	155165
5847	218488	155124
5848	218521	155083
5849	218553	155042
5850	218585	155001
5851	218617	154959
5852	218649	154918
5853	218681	154877
5854	218753	154864
5855	218884	154893
5856	218939	154868
5857	218976	154831
5858	219015	154795
5859	219048	154754
5860	219081	154713
5861	219113	154672
5862	219147	154633
5863	219179	154591
5864	219212	154551
5865	219244	154510
5866	219277	154469
5867	219309	154428
5868	219343	154388
5869	219380	154351
5870	219422	154317
5871	219460	154280
5872	219493	154239
5873	219524	154198
5874	219558	154157
5875	219592	154118
5876	219624	154077
5877	219656	154036
5878	219688	153994
5879	219720	153953
5880	219752	153912
5881	219783	153871
5882	219816	153830
5883	219848	153789
5884	220005	153835
5885	220102	153839
5886	220135	153799
5887	220174	153763
5888	220206	153722
5889	220238	153680
5890	220269	153639
5891	220300	153597
5892	220332	153555
5893	220363	153514
5894	220395	153473
5895	220426	153431
5896	220458	153389
5897	220489	153348
5898	220521	153306
5899	220559	153269
5900	220597	153232
5901	220634	153195
5902	220666	153154
5903	220698	153113
5904	220730	153072
5905	220762	153031
5906	220795	152990
5907	220827	152949
5908	220859	152908
5909	220892	152868
5910	220935	152834
5911	220968	152794
5912	221000	152753
5913	221079	152744
5914	221226	152782
5915	221264	152745
5916	221305	152710
5917	221339	152670
5918	221370	152629
5919	221402	152588
5920	221434	152547
5921	221465	152505
5922	221498	152464
5923	221530	152423
5924	221562	152382
5925	221594	152341
5926	221625	152299
5927	221657	152258
5928	221690	152218
5929	221728	152181
5930	221768	152145
5931	221800	152104
5932	221833	152064
5933	221870	152026
5934	221904	151986
5935	221940	151948
5936	221975	151909
5937	222007	151868
5938	222039	151827
5939	222071	151786
5940	222104	151745
5941	222135	151704
5942	222180	151672
5943	222338	151716
5944	222420	151709
5945	222459	151673
5946	222495	151634
5947	222527	151593
5948	222558	151552
5949	222589	151510
5950	222620	151468
5951	222653	151428
5952	222684	151386
5953	222716	151345
5954	222748	151304
5955	222780	151263
5956	222816	151225
5957	222853	151187
5958	222895	151152
5959	222933	151115
5960	222970	151078
5961	223009	151042
5962	223046	151004
5963	223078	150963
5964	223110	150922
5965	223142	150881
5966	223175	150840
5967	223209	150801
5968	223241	150759
5969	223272	150718
5970	223304	150676
5971	223411	150686
5972	223525	150700
5973	223560	150662
5974	223598	150624
5975	223632	150585
5976	223664	150544
5977	223696	150502
5978	223733	150465
5979	223766	150425
5980	223798	150384
5981	223830	150342
5982	223864	150303
5983	223897	150262
5984	223936	150226
5985	223967	150184
5986	224007	150148
5987	224046	150112
5988	224085	150076
5989	224123	150039
5990	224154	149997
5991	224187	149956
5992	224219	149916
5993	224252	149875
5994	224284	149834
5995	224316	149793
5996	224348	149752
5997	224379	149711
5998	224410	149669
5999	224498	149665
6000	224626	149688
6001	224698	149674
6002	224738	149638
6003	224773	149599
6004	224805	149558
6005	224837	149517
6006	224868	149475
6007	224900	149434
6008	224931	149393
6009	224964	149352
6010	224996	149311
6011	225027	149269
6012	225059	149228
6013	225091	149187
6014	225125	149147
6015	225162	149110
6016	225199	149072
6017	225237	149035
6018	225269	148994
6019	225301	148953
6020	225332	148911
6021	225364	148870
6022	225395	148829
6023	225430	148790
6024	225463	148749
6025	225494	148708
6026	225526	148667
6027	225559	148626
6028	225594	148587
6029	225696	148593
6030	225847	148630
6031	225881	148590
6032	225920	148553
6033	225953	148513
6034	225988	148474
6035	226019	148432
6036	226051	148391
6037	226083	148350
6038	226115	148310
6039	226147	148269
6040	226179	148227
6041	226211	148186
6042	226243	148145
6043	226275	148104
6044	226311	148066
6045	226350	148029
6046	226385	147991
6047	226418	147950
6048	226449	147909
6049	226481	147868
6050	226513	147827
6051	226550	147789
6052	226584	147749
6053	226616	147708
6054	226647	147666
6055	226678	147625
6056	226710	147584
6057	226742	147543
6058	226774	147502
6059	226876	147507
6060	226996	147523
6061	227034	147486
6062	227074	147450
6063	227110	147412
6064	227142	147370
6065	227173	147329
6066	227205	147288
6067	227236	147247
6068	227268	147206
6069	227300	147164
6070	227335	147126
6071	227369	147085
6072	227400	147044
6073	227432	147003
6074	227468	146965
6075	227511	146931
6076	227550	146894
6077	227583	146854
6078	227615	146813
6079	227647	146772
6080	227678	146731
6081	227710	146690
6082	227742	146649
6083	227773	146607
6084	227805	146566
6085	227836	146525
6086	227868	146484
6087	227900	146443
6088	227952	146415
6089	228104	146451
6090	228189	146444
6091	228228	146408
6092	228266	146370
6093	228298	146329
6094	228330	146288
6095	228362	146247
6096	228393	146206
6097	228430	146168
6098	228463	146128
6099	228495	146087
6100	228526	146045
6101	228558	146004
6102	228590	145963
6103	228622	145923
6104	228662	145887
6105	228698	145848
6106	228731	145808
6107	228764	145767
6108	228796	145727
6109	228829	145686
6110	228863	145647
6111	228895	145606
6112	228927	145565
6113	228958	145524
6114	228990	145482
6115	229022	145442
6116	229055	145401
6117	229117	145380
6118	229243	145398
6119	229320	145385
6120	229357	145348
6121	229400	145314
6122	229435	145275
6123	229467	145234
6124	229500	145193
6125	229532	145152
6126	229564	145112
6127	229596	145071
6128	229628	145030
6129	229660	144989
6130	229691	144947
6131	229728	144910
6132	229768	144874
6133	229807	144838
6134	229846	144801
6135	229886	144765
6136	229924	144728
6137	229956	144687
6138	229992	144648
6139	230025	144608
6140	230058	144568
6141	230094	144530
6142	230127	144489
6143	230159	144448
6144	230190	144407
6145	230299	144415
6146	230451	144449
6147	230486	144410
6148	230526	144374
6149	230558	144333
6150	230590	144292
6151	230622	144251
6152	230659	144213
6153	230690	144172
6154	230722	144131
6155	230754	144090
6156	230786	144049
6157	230817	144007
6158	230849	143966
6159	230880	143925
6160	230914	143886
6161	230953	143849
6162	230991	143812
6163	231028	143774
6164	231064	143736
6165	231097	143695
6166	231129	143654
6167	231161	143614
6168	231193	143573
6169	231232	143536
6170	231265	143496
6171	231298	143455
6172	231329	143414
6173	231361	143373
6174	231438	143360
6175	231561	143376
6176	231624	143354
6177	231665	143318
6178	231698	143278
6179	231729	143237
6180	231761	143196
6181	231792	143154
6182	231823	143113
6183	231854	143072
6184	231886	143031
6185	231919	142990
6186	231951	142949
6187	231982	142908
6188	232014	142867
6189	232047	142827
6190	232087	142791
6191	232126	142755
6192	232169	142720
6193	232208	142683
6194	232241	142643
6195	232273	142602
6196	232305	142562
6197	232338	142521
6198	232370	142480
6199	232402	142439
6200	232434	142399
6201	232466	142358
6202	232498	142317
6203	232529	142276
6204	232677	142306
6205	232782	142309
6206	232820	142273
6207	232867	142241
6208	232901	142201
6209	232933	142160
6210	232965	142120
6211	232997	142078
6212	233028	142037
6213	233067	142000
6214	233098	141959
6215	233136	141921
6216	233170	141882
6217	233204	141842
6218	233235	141801
6219	233272	141763
6220	233291	141715
6221	233329	141678
6222	233366	141639
6223	233400	141600
6224	233432	141559
6225	233464	141518
6226	233497	141478
6227	233529	141437
6228	233562	141397
6229	233594	141356
6230	233626	141315
6231	233658	141274
6232	233689	141233
6233	233763	141218
6234	233918	141251
6235	233984	141231
6236	234023	141194
6237	234062	141157
6238	234099	141119
6239	234132	141079
6240	234166	141040
6241	234198	140999
6242	234230	140958
6243	234262	140917
6244	234304	140883
6245	234344	140846
6246	234376	140806
6247	234408	140765
6248	234447	140728
6249	234487	140692
6250	234534	140660
6251	234567	140620
6252	234600	140579
6253	234632	140539
6254	234666	140499
6255	234698	140459
6256	234731	140418
6257	234764	140378
6258	234795	140337
6259	234827	140296
6260	234862	140257
6261	234894	140216
6262	235030	140237
6263	235130	140237
6264	235168	140200
6265	235208	140163
6266	235245	140126
6267	235277	140085
6268	235310	140045
6269	235342	140004
6270	235375	139964
6271	235408	139923
6272	235440	139882
6273	235471	139841
6274	235502	139800
6275	235534	139759
6276	235566	139718
6277	235605	139681
6278	235642	139644
6279	235680	139606
6280	235713	139566
6281	235745	139525
6282	235777	139485
6283	235809	139444
6284	235841	139403
6285	235873	139362
6286	235905	139321
6287	235937	139281
6288	235977	139245
6289	236010	139204
6290	236044	139165
6291	236176	139183
6292	236301	139197
6293	236337	139159
6294	236376	139122
6295	236408	139081
6296	236439	139040
6297	236471	138999
6298	236503	138958
6299	236535	138917
6300	236567	138876
6301	236599	138835
6302	236630	138794
6303	236662	138754
6304	236694	138712
6305	236725	138671
6306	236760	138632
6307	236798	138595
6308	236839	138559
6309	236872	138519
6310	236908	138481
6311	236942	138441
6312	236984	138406
6313	237019	138367
6314	237050	138326
6315	237082	138285
6316	237118	138247
6317	237150	138206
6318	237181	138165
6319	237215	138125
6320	237277	138101
6321	237400	138114
6322	237477	138099
6323	237514	138061
6324	237549	138022
6325	237580	137981
6326	237612	137940
6327	237644	137900
6328	237676	137859
6329	237708	137818
6330	237740	137777
6331	237772	137736
6332	237804	137696
6333	237835	137654
6334	237870	137615
6335	237902	137575
6336	237939	137537
6337	237979	137500
6338	238019	137464
6339	238060	137429
6340	238099	137392
6341	238131	137351
6342	238168	137313
6343	238200	137273
6344	238231	137231
6345	238263	137191
6346	238295	137150
6347	238327	137109
6348	238359	137068
6349	238390	137027
6350	238535	137051
6351	238647	137056
6352	238683	137018
6353	238720	136980
6354	238756	136942
6355	238788	136901
6356	238824	136862
6357	238858	136823
6358	238890	136782
6359	238922	136741
6360	238954	136701
6361	238986	136660
6362	239018	136619
6363	239051	136579
6364	239084	136538
6365	239120	136500
6366	239159	136463
6367	239197	136426
6368	239237	136390
6369	239270	136350
6370	239302	136309
6371	239334	136269
6372	239366	136227
6373	239398	136187
6374	239430	136146
6375	239462	136105
6376	239493	136064
6377	239525	136023
6378	239556	135982
6379	239625	135963
6380	239786	135995
6381	239859	135978
6382	239895	135939
6383	239939	135905
6384	239972	135865
6385	240003	135824
6386	240035	135783
6387	240067	135742
6388	240101	135702
6389	240133	135662
6390	240166	135622
6391	240199	135581
6392	240231	135541
6393	240263	135500
6394	240295	135459
6395	240334	135422
6396	240373	135386
6397	240410	135348
6398	240443	135307
6399	240475	135267
6400	240507	135226
6401	240539	135185
6402	240571	135145
6403	240604	135104
6404	240636	135064
6405	240668	135023
6406	240705	134985
6407	240738	134945
6408	240770	134905
6409	240907	134923
6410	241008	134920
6411	241043	134882
6412	241082	134845
6413	241122	134809
6414	241155	134768
6415	241186	134727
6416	241218	134687
6417	241250	134646
6418	241282	134605
6419	241314	134564
6420	241346	134523
6421	241377	134483
6422	241409	134441
6423	241447	134404
6424	241486	134368
6425	241522	134329
6426	241554	134288
6427	241587	134248
6428	241622	134209
6429	241655	134169
6430	241687	134129
6431	241724	134090
6432	241756	134050
6433	241788	134009
6434	241822	133970
6435	241854	133929
6436	241886	133888
6437	241993	133889
6438	242157	133921
6439	242194	133883
6440	242237	133849
6441	242269	133808
6442	242301	133767
6443	242332	133726
6444	242364	133685
6445	242396	133645
6446	242429	133604
6447	242460	133564
6448	242493	133523
6449	242525	133483
6450	242561	133444
6451	242598	133406
6452	242637	133369
6453	242674	133331
6454	242710	133293
6455	242743	133253
6456	242776	133212
6457	242809	133172
6458	242842	133133
6459	242875	133092
6460	242908	133052
6461	242940	133012
6462	242974	132972
6463	243006	132931
6464	243038	132891
6465	243070	132850
6466	243181	132852
6467	243338	132880
6468	243371	132840
6469	243408	132802
6470	243441	132762
6471	243473	132721
6472	243509	132682
6473	243543	132643
6474	243576	132603
6475	243610	132563
6476	243642	132523
6477	243677	132483
6478	243708	132443
6479	243743	132403
6480	243777	132364
6481	243816	132327
6482	243854	132289
6483	243890	132251
6484	243922	132210
6485	243955	132170
6486	243990	132131
6487	244028	132094
6488	244059	132053
6489	244091	132012
6490	244124	131972
6491	244156	131931
6492	244188	131890
6493	244221	131850
6494	244253	131810
6495	244365	131813
6496	244502	131828
6497	244539	131790
6498	244573	131751
6499	244611	131713
6500	244643	131673
6501	244674	131632
6502	244706	131591
6503	244738	131550
6504	244770	131510
6505	244801	131469
6506	244836	131429
6507	244868	131389
6508	244899	131348
6509	244931	131307
6510	244962	131266
6511	244999	131228
6512	245041	131192
6513	245083	131157
6514	245121	131120
6515	245160	131083
6516	245194	131044
6517	245226	131003
6518	245259	130962
6519	245291	130922
6520	245323	130881
6521	245355	130841
6522	245391	130802
6523	245424	130762
6524	245549	130771
6525	245689	130788
6526	245725	130749
6527	245762	130712
6528	245796	130672
6529	245827	130631
6530	245859	130590
6531	245891	130549
6532	245922	130508
6533	245954	130467
6534	245985	130427
6535	246017	130386
6536	246049	130345
6537	246082	130305
6538	246113	130264
6539	246148	130225
6540	246187	130188
6541	246227	130152
6542	246264	130114
6543	246298	130074
6544	246333	130035
6545	246366	129995
6546	246399	129955
6547	246431	129914
6548	246463	129874
6549	246495	129833
6550	246527	129792
6551	246560	129752
6552	246592	129712
6553	246625	129671
6554	246754	129682
6555	246872	129686
6556	246908	129648
6557	246947	129611
6558	246983	129573
6559	247015	129532
6560	247046	129491
6561	247078	129450
6562	247111	129410
6563	247143	129370
6564	247175	129329
6565	247207	129288
6566	247238	129247
6567	247272	129208
6568	247308	129169
6569	247347	129132
6570	247390	129098
6571	247426	129059
6572	247459	129019
6573	247491	128978
6574	247523	128937
6575	247557	128898
6576	247592	128859
6577	247624	128819
6578	247656	128778
6579	247688	128737
6580	247720	128697
6581	247752	128656
6582	247784	128616
6583	247943	128641
6584	248049	128639
6585	248083	128599
6586	248123	128563
6587	248155	128522
6588	248187	128482
6589	248224	128443
6590	248256	128403
6591	248289	128363
6592	248322	128323
6593	248354	128282
6594	248385	128241
6595	248417	128200
6596	248449	128160
6597	248481	128119
6598	248519	128082
6599	248559	128045
6600	248593	128006
6601	248626	127966
6602	248658	127925
6603	248690	127885
6604	248722	127844
6605	248753	127803
6606	248785	127762
