iter	MAE
3219	1.963122327
3220	1.963069377
3221	1.96306468
3222	1.96300936
3223	1.962975429
3224	1.962958904
3225	1.962936763
3226	1.962926285
3227	1.962910444
3228	1.962858753
3229	1.962839823
3230	1.962834695
3231	1.962772596
3232	1.962732797
3233	1.962703425
3234	1.96261313
3235	1.96257455
3236	1.962566373
3237	1.962508085
3238	1.962486146
3239	1.96246538
3240	1.962449717
3241	1.962399998
3242	1.962370663
3243	1.962339514
3244	1.962304146
3245	1.962293821
3246	1.962238505
3247	1.962213968
3248	1.962162678
3249	1.962142658
3250	1.962104548
3251	1.962096443
3252	1.962058907
3253	1.962010545
3254	1.962001108
3255	1.961985556
3256	1.961963804
3257	1.961954776
3258	1.961933682
3259	1.961919607
3260	1.961896645
3261	1.961874698
3262	1.961867694
3263	1.961837717
3264	1.961815171
3265	1.961803227
3266	1.96177631
3267	1.961742253
3268	1.961706873
3269	1.961698526
3270	1.961691996
3271	1.961661617
3272	1.961641778
3273	1.961604471
3274	1.961556493
3275	1.961552745
3276	1.961458824
3277	1.961431117
3278	1.961392421
3279	1.961334221
3280	1.961317336
3281	1.961282922
3282	1.961256039
3283	1.961224432
3284	1.961210102
3285	1.961203948
3286	1.961136772
3287	1.961092992
3288	1.961084526
3289	1.961040819
3290	1.961013002
3291	1.960985582
3292	1.960949844
3293	1.960938029
3294	1.960904893
3295	1.960874
3296	1.960811574
3297	1.960793158
3298	1.960757069
3299	1.960742519
3300	1.960683918
3301	1.960654424
3302	1.960629162
3303	1.960589725
3304	1.96057255
3305	1.960552777
3306	1.96051143
3307	1.960498447
3308	1.960429466
3309	1.960427931
3310	1.960399094
3311	1.960374131
3312	1.960349126
3313	1.960327278
3314	1.960297079
3315	1.960223305
3316	1.960223801
3317	1.96018794
3318	1.960157709
3319	1.960135467
3320	1.960118177
3321	1.960048364
3322	1.959995156
3323	1.959979013
3324	1.959971238
3325	1.959948071
3326	1.959935636
3327	1.959929934
3328	1.959893825
3329	1.959871248
3330	1.959841252
3331	1.95981915
3332	1.959778117
3333	1.95977755
3334	1.959747684
3335	1.959721039
3336	1.959716345
3337	1.959697988
3338	1.959667877
3339	1.95962374
3340	1.959588207
3341	1.959557838
3342	1.959509996
3343	1.959497342
3344	1.959458287
3345	1.959459602
3346	1.959406364
3347	1.959385829
3348	1.959364294
3349	1.959347616
3350	1.959341972
3351	1.959294528
3352	1.959255253
3353	1.959212134
3354	1.95916897
3355	1.959074521
3356	1.959038462
3357	1.959017091
3358	1.958937217
3359	1.958910234
3360	1.958866521
3361	1.958848199
3362	1.958833643
3363	1.958816532
3364	1.958814805
3365	1.958778119
3366	1.958744815
3367	1.958662907
3368	1.958629001
3369	1.958598384
3370	1.958574678
3371	1.958566613
3372	1.958552257
3373	1.958536272
3374	1.9585305
3375	1.958495171
3376	1.958490136
3377	1.958487866
3378	1.958475907
3379	1.958414208
3380	1.958361988
3381	1.958328553
3382	1.958316662
3383	1.958294837
3384	1.958286213
3385	1.958283018
3386	1.958276552
3387	1.958255589
3388	1.958242216
3389	1.958216173
3390	1.958184752
3391	1.95815908
3392	1.958146237
3393	1.958118906
3394	1.95809363
3395	1.958081575
3396	1.958045364
3397	1.958035593
3398	1.958000202
3399	1.95798506
3400	1.957937185
3401	1.957917439
3402	1.957901698
3403	1.957875188
3404	1.957855911
3405	1.957812151
3406	1.957792957
3407	1.957783364
3408	1.957772362
3409	1.957744963
3410	1.957707283
3411	1.957704844
3412	1.957618137
3413	1.957591439
3414	1.957578533
3415	1.957538248
3416	1.957531252
3417	1.957503229
3418	1.957472611
3419	1.957460716
3420	1.957423298
3421	1.957336281
3422	1.957300493
3423	1.957258424
3424	1.957207386
3425	1.95718564
3426	1.957177181
3427	1.957133616
3428	1.957114747
3429	1.957108581
3430	1.957095312
3431	1.957068188
3432	1.957057719
3433	1.957042301
3434	1.956984755
3435	1.9569808
3436	1.956950677
3437	1.956915387
3438	1.956865391
3439	1.956832567
3440	1.956768888
3441	1.956759399
3442	1.956704009
3443	1.956684421
3444	1.956676602
3445	1.956659363
3446	1.956639555
3447	1.956628246
3448	1.956616852
3449	1.956526199
3450	1.956477029
3451	1.956459249
3452	1.956407686
3453	1.95639925
3454	1.95638254
3455	1.95636894
3456	1.956331724
3457	1.956268379
3458	1.95622564
3459	1.956168808
3460	1.956125728
3461	1.956091407
3462	1.956033596
3463	1.956019465
3464	1.95595758
3465	1.955916714
3466	1.955897599
3467	1.955841169
3468	1.955837538
3469	1.95582936
3470	1.955792905
3471	1.955753952
3472	1.955745413
3473	1.955716628
3474	1.955698621
3475	1.955645694
3476	1.955591654
3477	1.955553244
3478	1.955543467
3479	1.955484805
3480	1.955476763
3481	1.955445177
3482	1.955418122
3483	1.955407164
3484	1.955299999
3485	1.95526754
3486	1.955246831
3487	1.955239795
3488	1.955236179
3489	1.95518089
3490	1.955169202
3491	1.955162412
3492	1.955140725
3493	1.955128471
3494	1.955076534
3495	1.955022119
3496	1.954994056
3497	1.954980251
3498	1.954946311
3499	1.954925198
3500	1.954903358
3501	1.95487618
3502	1.954832733
3503	1.95482806
3504	1.954761703
3505	1.954707927
3506	1.954699111
3507	1.954653537
3508	1.954612501
3509	1.954609867
3510	1.954562935
3511	1.954495824
3512	1.9544533
3513	1.954447335
3514	1.954402434
3515	1.954389254
3516	1.954357545
3517	1.954305605
3518	1.954248713
3519	1.954229068
3520	1.954196204
3521	1.954139328
3522	1.954079086
3523	1.954074914
3524	1.954044957
3525	1.954006285
3526	1.953968048
3527	1.95394574
3528	1.953925184
3529	1.953910014
3530	1.953888296
3531	1.953857991
3532	1.953822476
3533	1.953767305
3534	1.953730224
3535	1.953708743
3536	1.953680655
3537	1.953616249
3538	1.953583321
3539	1.953497592
3540	1.953453447
3541	1.953372243
3542	1.953326847
3543	1.953307211
3544	1.953271391
3545	1.953242018
3546	1.95321145
3547	1.953207429
3548	1.953171596
3549	1.953126104
3550	1.953041492
3551	1.95303528
3552	1.952977475
3553	1.952952136
3554	1.952896735
3555	1.952881414
3556	1.952865647
3557	1.952847047
3558	1.952780041
3559	1.95271517
3560	1.952696446
3561	1.952627786
3562	1.952612438
3563	1.952545514
3564	1.952527807
3565	1.952483711
3566	1.952439406
3567	1.952420796
3568	1.952382816
3569	1.95237714
3570	1.952373298
3571	1.95234699
3572	1.952329791
3573	1.952271086
3574	1.952194349
3575	1.952179821
3576	1.952129331
3577	1.952107297
3578	1.952087109
3579	1.952025748
3580	1.952013943
3581	1.952011069
3582	1.951992689
3583	1.951950699
3584	1.951937755
3585	1.951889435
3586	1.951859964
3587	1.951855369
3588	1.951822734
3589	1.951800383
3590	1.951718002
3591	1.951661984
3592	1.951592359
3593	1.951556905
3594	1.95153144
3595	1.951513406
3596	1.951468853
3597	1.951460812
3598	1.951409994
3599	1.951396515
3600	1.951315492
3601	1.951292759
3602	1.951246538
3603	1.951221006
3604	1.951171683
3605	1.951113522
3606	1.951059388
3607	1.951028221
3608	1.951011036
3609	1.950962747
3610	1.950892167
3611	1.950882161
3612	1.950859234
3613	1.950806761
3614	1.950793255
3615	1.950752481
3616	1.950703153
3617	1.950701627
3618	1.950649557
3619	1.950640627
3620	1.950633852
3621	1.950579617
3622	1.950518485
3623	1.950511177
3624	1.950488352
3625	1.950464495
3626	1.950456902
3627	1.950430352
3628	1.950357696
3629	1.950324684
3630	1.950299374
3631	1.950284955
3632	1.950246413
3633	1.950231149
3634	1.950202355
3635	1.950192689
3636	1.950187816
3637	1.95016816
3638	1.950143958
3639	1.950110446
3640	1.950107338
3641	1.950080684
3642	1.950069108
3643	1.950006551
3644	1.949992562
3645	1.94995938
3646	1.949900272
3647	1.949867513
3648	1.949830098
3649	1.949824818
3650	1.949796391
3651	1.949717191
3652	1.94967121
3653	1.949642592
3654	1.94961516
3655	1.949599265
3656	1.949587016
3657	1.949538074
3658	1.949503967
3659	1.949476948
3660	1.949445564
3661	1.949426246
3662	1.94938903
3663	1.949377047
3664	1.949327272
3665	1.949292766
3666	1.949212641
3667	1.949172081
3668	1.949138571
3669	1.949128305
3670	1.949115503
3671	1.94910947
3672	1.94910033
3673	1.949052196
3674	1.949043227
3675	1.949018638
3676	1.948924429
3677	1.948909063
3678	1.948899923
3679	1.948869287
3680	1.948780483
3681	1.948750398
3682	1.948732257
3683	1.948732936
3684	1.948685847
3685	1.948687104
3686	1.948672152
3687	1.948613954
3688	1.948609756
3689	1.948583614
3690	1.948563464
3691	1.948552244
3692	1.948542287
3693	1.948530165
3694	1.948508201
3695	1.948499193
3696	1.948469246
3697	1.948433618
3698	1.948417611
3699	1.948383107
3700	1.948306281
3701	1.948295683
3702	1.948290618
3703	1.948273825
3704	1.948253559
3705	1.948242
3706	1.948227112
3707	1.948217901
3708	1.948202619
3709	1.948152834
3710	1.948111359
3711	1.948082171
3712	1.948066499
3713	1.948044015
3714	1.948026505
3715	1.947978943
3716	1.94792826
3717	1.947847528
3718	1.947841264
3719	1.947806028
3720	1.94775546
3721	1.947692373
3722	1.947664428
3723	1.947648253
3724	1.947622928
3725	1.947590798
3726	1.947521784
3727	1.947466536
3728	1.947435513
3729	1.947405002
3730	1.947385252
3731	1.947370084
3732	1.947351357
3733	1.947278955
3734	1.947266492
3735	1.947256237
3736	1.947248873
3737	1.947244408
3738	1.947206664
3739	1.947168156
3740	1.947097539
3741	1.947081213
3742	1.947069449
3743	1.947060453
3744	1.94704882
3745	1.946978276
3746	1.946949179
3747	1.946909483
3748	1.946891198
3749	1.946858121
3750	1.946836937
3751	1.946811676
3752	1.946756162
3753	1.946704813
3754	1.946689273
3755	1.946658206
3756	1.946617806
3757	1.946562169
3758	1.946514232
3759	1.946490429
3760	1.946438122
3761	1.946397059
3762	1.9463718
3763	1.946247501
3764	1.946216534
3765	1.946162455
3766	1.946147647
3767	1.946086957
3768	1.946063162
3769	1.946040353
3770	1.946012509
3771	1.946005432
3772	1.945996052
3773	1.945932521
3774	1.945908394
3775	1.945868813
3776	1.945845167
3777	1.945846146
3778	1.945831526
3779	1.945816107
3780	1.945806884
3781	1.94573348
3782	1.945725852
3783	1.945708853
3784	1.945633653
3785	1.945613064
3786	1.945597363
3787	1.945558515
3788	1.945555108
3789	1.945522515
3790	1.94550403
3791	1.94544876
3792	1.945404825
3793	1.945378246
3794	1.945342205
3795	1.945313009
3796	1.94528835
3797	1.945230196
3798	1.945178764
3799	1.945160627
3800	1.945124117
3801	1.945111477
3802	1.945027765
3803	1.944995414
3804	1.944941557
3805	1.944930278
3806	1.944852627
3807	1.944840517
3808	1.94480502
3809	1.944794248
3810	1.944728122
3811	1.944708307
3812	1.944692657
3813	1.944667162
3814	1.944648636
3815	1.944612027
3816	1.944597712
3817	1.944574783
3818	1.944537646
3819	1.944503997
3820	1.944477373
3821	1.944429063
3822	1.944413071
3823	1.944402183
3824	1.944312032
3825	1.944288194
3826	1.94424925
3827	1.944180207
3828	1.944154761
3829	1.944144098
3830	1.944111905
3831	1.944098817
3832	1.944078564
3833	1.944068501
3834	1.944028406
3835	1.944000512
3836	1.943986808
3837	1.943950047
3838	1.943889193
3839	1.943867862
3840	1.943797549
3841	1.943779325
3842	1.943766768
3843	1.943755272
3844	1.943743008
3845	1.94372907
3846	1.943717385
3847	1.943695016
3848	1.943683598
3849	1.943642129
3850	1.943628677
3851	1.943603231
3852	1.94354171
3853	1.943515093
3854	1.943491965
3855	1.943458213
3856	1.943427122
3857	1.943398321
3858	1.943384622
3859	1.943369624
3860	1.94335378
3861	1.943344861
3862	1.943319129
3863	1.943276973
3864	1.943214681
3865	1.943175634
3866	1.943153111
3867	1.94308379
3868	1.943051154
3869	1.943033729
3870	1.942913992
3871	1.942895607
3872	1.94289301
3873	1.942874942
3874	1.942805864
3875	1.942769713
3876	1.942754226
3877	1.942716254
3878	1.942680912
3879	1.942620178
3880	1.942602595
3881	1.942600588
3882	1.942593578
3883	1.942565839
3884	1.942527852
3885	1.942431353
3886	1.942393059
3887	1.94235224
3888	1.942329416
3889	1.942299851
3890	1.942279969
3891	1.942219781
3892	1.942172021
3893	1.942124233
3894	1.942119736
3895	1.942066775
3896	1.942034311
3897	1.941922011
3898	1.941882969
3899	1.941862996
3900	1.941832527
3901	1.941812691
3902	1.941794851
3903	1.941737698
3904	1.941731915
3905	1.941725139
3906	1.94170161
3907	1.941684548
3908	1.941679002
3909	1.94163299
3910	1.941588885
3911	1.94155759
3912	1.941471802
3913	1.941461469
3914	1.941431872
3915	1.941422462
3916	1.941402194
3917	1.941361193
3918	1.941338582
3919	1.941281659
3920	1.941255664
3921	1.941251863
3922	1.941196317
3923	1.941188596
3924	1.941141046
3925	1.941138526
3926	1.941129833
3927	1.941061242
3928	1.941013026
3929	1.940973464
3930	1.940919977
3931	1.940887693
3932	1.940829623
3933	1.9407892
3934	1.940773782
3935	1.940758613
3936	1.940749705
3937	1.940731571
3938	1.940704722
3939	1.940663035
3940	1.940649845
3941	1.940579475
3942	1.940561277
3943	1.940536688
3944	1.940520126
3945	1.940458615
3946	1.940410794
3947	1.940396643
3948	1.940353705
3949	1.940306494
3950	1.940287837
3951	1.940273724
3952	1.940246528
3953	1.940225646
3954	1.940166922
3955	1.940082628
3956	1.940038962
3957	1.940003518
3958	1.939970114
3959	1.939963177
3960	1.9399477
3961	1.939924285
3962	1.939891648
3963	1.939871994
3964	1.939821016
3965	1.939771782
3966	1.939747467
3967	1.939719647
3968	1.939696073
3969	1.93963565
3970	1.939623893
3971	1.939576562
3972	1.939485496
3973	1.939459297
3974	1.939414505
3975	1.939402118
3976	1.939369985
3977	1.939326632
3978	1.939280932
3979	1.939254702
3980	1.939227846
3981	1.939210475
3982	1.939203258
3983	1.939170128
3984	1.939149135
3985	1.939114061
3986	1.939080682
3987	1.939060843
3988	1.939044638
3989	1.938984182
3990	1.938971251
3991	1.93896508
3992	1.938945081
3993	1.938937474
3994	1.938881243
3995	1.938875713
3996	1.938872973
3997	1.938804078
3998	1.938786245
3999	1.938749917
4000	1.938719912
4001	1.938709263
4002	1.93870893
4003	1.938637862
4004	1.938601895
4005	1.938556261
4006	1.938529528
4007	1.938496749
4008	1.93846734
4009	1.938438583
4010	1.938416934
4011	1.938394252
4012	1.938370462
4013	1.938365159
4014	1.938320212
4015	1.938286004
4016	1.938244609
4017	1.938199532
4018	1.938191072
4019	1.938135203
4020	1.938125926
4021	1.93809237
4022	1.938070891
4023	1.937973889
4024	1.937941936
4025	1.937930835
4026	1.937908498
4027	1.937896176
4028	1.937848025
4029	1.937840908
4030	1.937814765
4031	1.937800882
4032	1.937778912
4033	1.93775756
4034	1.937735339
4035	1.937648047
4036	1.93762162
4037	1.937600726
4038	1.937583245
4039	1.937545191
4040	1.937529109
4041	1.937421691
4042	1.937352861
4043	1.937341093
4044	1.937312168
4045	1.937277996
4046	1.937239017
4047	1.937155845
4048	1.937133736
4049	1.93707926
4050	1.937062957
4051	1.937033148
4052	1.937020899
4053	1.936998775
4054	1.936950477
4055	1.936926096
4056	1.936899867
4057	1.936864952
4058	1.936845934
4059	1.936788332
4060	1.936753282
4061	1.936736354
4062	1.936706057
4063	1.936687417
4064	1.936648923
4065	1.936630532
4066	1.936599913
4067	1.936546099
4068	1.93653666
4069	1.936506788
4070	1.93645024
4071	1.936398251
4072	1.936356194
4073	1.936338894
4074	1.936277841
4075	1.936239347
4076	1.936202849
4077	1.936194605
4078	1.936171102
4079	1.936155604
4080	1.936127447
4081	1.936117847
4082	1.936099683
4083	1.936059689
4084	1.936036559
4085	1.936011871
4086	1.935989729
4087	1.935927672
4088	1.93589791
4089	1.935883249
4090	1.935864351
4091	1.935843034
4092	1.935764714
4093	1.935729736
4094	1.935719277
4095	1.935715839
4096	1.935687989
4097	1.935659317
4098	1.935641281
4099	1.935616111
4100	1.93561319
4101	1.935607611
4102	1.935594213
4103	1.935570178
4104	1.935541903
4105	1.935432053
4106	1.935422603
4107	1.935377525
4108	1.935302378
4109	1.935259401
4110	1.93522362
4111	1.935176681
4112	1.935154284
4113	1.935139737
4114	1.935104139
4115	1.935086424
4116	1.935067969
4117	1.93498028
4118	1.934962365
4119	1.934935602
4120	1.934876279
4121	1.934851685
4122	1.934813127
4123	1.934764965
4124	1.934718878
4125	1.934687159
4126	1.934656572
4127	1.934633267
4128	1.934584269
4129	1.934551368
4130	1.934541059
4131	1.934508638
4132	1.934441933
4133	1.934436892
4134	1.934393903
4135	1.934377878
4136	1.934344258
4137	1.934333049
4138	1.934322987
4139	1.934314467
4140	1.934308217
4141	1.934294396
4142	1.934267566
4143	1.934230917
4144	1.934193208
4145	1.934175682
4146	1.934161631
4147	1.934160115
4148	1.934096634
4149	1.934091011
4150	1.934088427
4151	1.934060244
4152	1.934029764
4153	1.933983206
4154	1.933973092
4155	1.933854822
4156	1.933832391
4157	1.933827609
4158	1.933818751
4159	1.933795873
4160	1.933773508
4161	1.933725769
4162	1.933683469
4163	1.933635665
4164	1.933634871
4165	1.933595577
4166	1.933587393
4167	1.933572559
4168	1.933522682
4169	1.933492471
4170	1.93347293
4171	1.933449518
4172	1.933437197
4173	1.933401283
4174	1.933361671
4175	1.933317127
4176	1.933256687
4177	1.933184836
4178	1.933149038
4179	1.933138782
4180	1.93310378
4181	1.933049842
4182	1.93298171
4183	1.932937107
4184	1.932914186
4185	1.932878954
4186	1.932796131
4187	1.932723429
4188	1.93263913
4189	1.932627711
4190	1.93259295
4191	1.932553213
4192	1.932490218
4193	1.932462046
4194	1.932437671
4195	1.932424431
4196	1.93240496
4197	1.932380969
4198	1.932350506
4199	1.932332246
4200	1.932301493
4201	1.93222128
4202	1.932189591
4203	1.932081234
4204	1.931999855
4205	1.931966349
4206	1.931947114
4207	1.93190449
4208	1.931873258
4209	1.93182648
4210	1.93178702
4211	1.931756518
4212	1.931718096
4213	1.931704463
4214	1.931699848
4215	1.931672606
4216	1.931587369
4217	1.931542587
4218	1.931503865
4219	1.931457511
4220	1.931425143
4221	1.931399942
4222	1.931326473
4223	1.931310301
4224	1.931294346
4225	1.931249399
4226	1.93123267
4227	1.931181198
4228	1.931133969
4229	1.931068983
4230	1.930995649
4231	1.930984574
4232	1.93095449
4233	1.930947367
4234	1.930912789
4235	1.930910354
4236	1.930874271
4237	1.930866359
4238	1.930856296
4239	1.930841743
4240	1.930821186
4241	1.930781923
4242	1.930748055
4243	1.930703655
4244	1.930683013
4245	1.930653643
4246	1.930628795
4247	1.930594105
4248	1.93057601
4249	1.930529753
4250	1.930521098
4251	1.930455752
4252	1.930453682
4253	1.930437258
4254	1.930385193
4255	1.930338792
4256	1.930327291
4257	1.93024559
4258	1.930215846
4259	1.930146633
4260	1.93008639
4261	1.930042065
4262	1.929990101
4263	1.929953952
4264	1.929948173
4265	1.929880741
4266	1.929877464
4267	1.929846417
4268	1.929839702
4269	1.929818159
4270	1.92980832
4271	1.929792352
4272	1.929746311
4273	1.929682358
4274	1.929667702
4275	1.929648462
4276	1.929586098
4277	1.929525107
4278	1.92949985
4279	1.929487876
4280	1.929451337
4281	1.929389116
4282	1.929347834
4283	1.929339296
4284	1.929315323
4285	1.929241374
4286	1.929217615
4287	1.929176874
4288	1.929132593
4289	1.929120975
4290	1.929081782
4291	1.929026549
4292	1.929018402
4293	1.928966773
4294	1.928966397
4295	1.928916419
4296	1.928894681
4297	1.928848989
4298	1.928827835
4299	1.928791604
4300	1.928730498
4301	1.928662977
4302	1.928631691
4303	1.928612047
4304	1.92855661
4305	1.928548135
4306	1.928545671
4307	1.92852308
4308	1.928510851
4309	1.92846743
4310	1.928441798
4311	1.928416468
4312	1.92840302
4313	1.928376491
4314	1.928364062
4315	1.928353065
4316	1.928306277
4317	1.928252553
4318	1.928209028
4319	1.928195439
4320	1.928160668
4321	1.928154363
4322	1.928108229
4323	1.928077013
4324	1.928071157
4325	1.928059479
4326	1.928005072
4327	1.927982636
4328	1.927969791
4329	1.927921678
4330	1.927875879
4331	1.927794064
4332	1.927733385
4333	1.92768812
4334	1.927652059
4335	1.927558577
4336	1.927541422
4337	1.927473651
4338	1.927436001
4339	1.927413359
4340	1.927372028
4341	1.927345929
4342	1.927273317
4343	1.927258754
4344	1.927202713
4345	1.927184428
4346	1.927158662
4347	1.927111813
4348	1.927059904
4349	1.926979372
4350	1.926956861
4351	1.926919172
4352	1.926901267
4353	1.926840061
4354	1.926815505
4355	1.926767981
4356	1.92673239
4357	1.92669621
4358	1.926686801
4359	1.92664163
4360	1.926617472
4361	1.926587469
4362	1.926555971
4363	1.926529251
4364	1.926477796
4365	1.926435205
4366	1.926402077
4367	1.926354917
4368	1.926350139
4369	1.926308677
4370	1.926293137
4371	1.92627734
4372	1.926271355
4373	1.926240921
4374	1.926208758
4375	1.926188486
4376	1.926163438
4377	1.926142997
4378	1.926138009
4379	1.92613284
4380	1.926125386
4381	1.926118884
4382	1.926105893
4383	1.926048078
4384	1.926037458
4385	1.92597684
4386	1.925947527
4387	1.925935977
4388	1.925919776
4389	1.925880864
4390	1.925865737
4391	1.925852156
4392	1.925797637
4393	1.925762893
4394	1.925728496
4395	1.925708364
4396	1.925672435
4397	1.925652005
4398	1.925629799
4399	1.925534539
4400	1.925516633
4401	1.925483826
4402	1.925417333
4403	1.925365584
4404	1.925339345
4405	1.92533165
4406	1.925302645
4407	1.925273537
4408	1.925260928
4409	1.925216241
4410	1.92520325
4411	1.925182202
4412	1.925124149
4413	1.925046306
4414	1.925036579
4415	1.924989251
4416	1.924928631
4417	1.924833591
4418	1.924809665
4419	1.924779089
4420	1.924776758
4421	1.92474223
4422	1.924723551
4423	1.924700737
4424	1.924694955
4425	1.92467229
4426	1.924650645
4427	1.924587728
4428	1.924579298
4429	1.924544094
4430	1.924517738
4431	1.924493905
4432	1.92446075
4433	1.924437929
4434	1.924430801
4435	1.924413244
4436	1.924375225
4437	1.924341047
4438	1.92432373
4439	1.924292558
4440	1.924267071
4441	1.924216574
4442	1.924210057
4443	1.924189409
4444	1.924177126
4445	1.924149087
4446	1.924134669
4447	1.924082848
4448	1.924079041
4449	1.924045981
4450	1.924028584
4451	1.924020491
4452	1.923974675
4453	1.92396751
4454	1.923962339
4455	1.923907941
4456	1.923891643
4457	1.923864062
4458	1.923810158
4459	1.923764204
4460	1.923679125
4461	1.923640177
4462	1.923578314
4463	1.923564642
4464	1.923513432
4465	1.923501786
4466	1.923415821
4467	1.92336264
4468	1.923326994
4469	1.92329166
4470	1.923204802
4471	1.923188948
4472	1.923172873
4473	1.923132226
4474	1.923088995
4475	1.923082345
4476	1.923076653
4477	1.923056669
4478	1.922936915
4479	1.922928303
4480	1.922896555
4481	1.922883618
4482	1.922871851
4483	1.922851975
4484	1.922842198
4485	1.922755812
4486	1.922626531
4487	1.92257816
4488	1.922573491
4489	1.922551435
4490	1.922512284
4491	1.922387737
4492	1.922359741
4493	1.922344651
4494	1.922334772
4495	1.922331024
4496	1.922299696
4497	1.922281769
4498	1.922240303
4499	1.922185117
4500	1.922146549
4501	1.922138848
4502	1.922108332
4503	1.922096741
4504	1.922070729
4505	1.92204191
4506	1.922001475
4507	1.921981182
4508	1.921961941
4509	1.921946316
4510	1.921926991
4511	1.921863258
4512	1.921845986
4513	1.921805767
4514	1.921782994
4515	1.921762058
4516	1.921738491
4517	1.921729631
4518	1.921685538
4519	1.92166663
4520	1.92160418
4521	1.92156639
4522	1.92155431
4523	1.921534802
4524	1.92152586
4525	1.92151106
4526	1.921497379
4527	1.921487285
4528	1.92143865
4529	1.921410709
4530	1.921358418
4531	1.921332219
4532	1.921186709
4533	1.921135213
4534	1.921132955
4535	1.921115864
4536	1.921042146
4537	1.920994781
4538	1.920987987
4539	1.92094007
4540	1.920934789
4541	1.920874669
4542	1.920817495
4543	1.920805698
4544	1.920742343
4545	1.920708292
4546	1.920684178
4547	1.920662635
4548	1.920629086
4549	1.920619974
4550	1.920581792
4551	1.920557253
4552	1.920525855
4553	1.920506785
4554	1.920475291
4555	1.920436717
4556	1.920413256
4557	1.920381467
4558	1.920348146
4559	1.920332506
4560	1.920270235
4561	1.9202354
4562	1.920211667
4563	1.920189019
4564	1.920175198
4565	1.92014564
4566	1.920094267
4567	1.920088571
4568	1.920029714
4569	1.91999877
4570	1.919911477
4571	1.919888352
4572	1.919820579
4573	1.919792672
4574	1.9197622
4575	1.919745424
4576	1.919686069
4577	1.919640298
4578	1.919596348
4579	1.919581751
4580	1.919544404
4581	1.919528348
4582	1.919438681
4583	1.919417275
4584	1.919359911
4585	1.919339975
4586	1.919301607
4587	1.919251044
4588	1.919199526
4589	1.919188823
4590	1.919142785
4591	1.919103175
4592	1.919064466
4593	1.91902394
4594	1.918974934
4595	1.918953761
4596	1.918913731
4597	1.918902964
4598	1.918891374
4599	1.918831798
4600	1.918830214
4601	1.918800586
4602	1.918772698
4603	1.918711274
4604	1.918628789
4605	1.91860826
4606	1.918565732
4607	1.918534747
4608	1.918518101
4609	1.918460237
4610	1.918447688
4611	1.918389284
4612	1.918366814
4613	1.918331052
4614	1.918231883
4615	1.918208768
4616	1.91819236
4617	1.918109786
4618	1.918055293
4619	1.918016803
4620	1.917997997
4621	1.917980672
4622	1.917965157
4623	1.917940643
4624	1.917931885
4625	1.917908785
4626	1.91787026
4627	1.917858955
4628	1.917841255
4629	1.91776103
4630	1.917697891
4631	1.917661958
4632	1.917583348
4633	1.917555925
4634	1.917553381
4635	1.917416481
4636	1.917406296
4637	1.917368106
4638	1.917352124
4639	1.917349749
4640	1.917313656
4641	1.91731017
4642	1.917293501
4643	1.917285162
4644	1.917241465
4645	1.917217102
4646	1.91711851
4647	1.917091523
4648	1.917083783
4649	1.917069214
4650	1.917007152
4651	1.91693635
4652	1.916905367
4653	1.916890828
4654	1.916861802
4655	1.916762228
4656	1.916667328
4657	1.916651398
4658	1.916629225
4659	1.916609849
4660	1.916565512
4661	1.916540209
4662	1.91650265
4663	1.916483799
4664	1.916460496
4665	1.91642553
4666	1.916388163
4667	1.916357412
4668	1.916332638
4669	1.91631863
4670	1.916281207
4671	1.916235395
4672	1.916185315
4673	1.916153134
4674	1.916104764
4675	1.916084383
4676	1.916057696
4677	1.91603012
4678	1.915979095
4679	1.915960938
4680	1.91593425
4681	1.915903028
4682	1.915893705
4683	1.915857493
4684	1.915854309
4685	1.915832341
4686	1.915817661
4687	1.915809268
4688	1.915804415
4689	1.915797354
4690	1.915792836
4691	1.915698331
4692	1.915684529
4693	1.915680758
4694	1.915631909
4695	1.915591392
4696	1.91549457
4697	1.915468674
4698	1.915444519
4699	1.915425671
4700	1.915390241
4701	1.915360517
4702	1.915351482
4703	1.915289668
4704	1.915270012
4705	1.915259748
4706	1.915199091
4707	1.91518474
4708	1.915123624
4709	1.915107557
4710	1.915082935
4711	1.915008775
4712	1.91493372
4713	1.914909106
4714	1.91489542
4715	1.914873369
4716	1.914872571
4717	1.914842159
4718	1.914787606
4719	1.91474998
4720	1.914700473
4721	1.91465833
4722	1.914629524
4723	1.914617129
4724	1.914609
4725	1.914593742
4726	1.914555468
4727	1.914477799
4728	1.914459609
4729	1.914430896
4730	1.914423639
4731	1.914396551
4732	1.914365954
4733	1.914290502
4734	1.914260778
4735	1.91424503
4736	1.914185422
4737	1.914141716
4738	1.914125473
4739	1.914089712
4740	1.914090059
4741	1.914079789
4742	1.91403218
4743	1.913959288
4744	1.913942427
4745	1.913921707
4746	1.913876037
4747	1.913851878
4748	1.913838245
4749	1.913823264
4750	1.913759142
4751	1.913710454
4752	1.913703646
4753	1.913702588
4754	1.913674425
4755	1.91365415
4756	1.9136155
4757	1.91353927
4758	1.913527132
4759	1.913515362
4760	1.913497964
4761	1.91341259
4762	1.913369544
4763	1.913365204
4764	1.913312717
4765	1.913234606
4766	1.913201684
4767	1.913142239
4768	1.913107295
4769	1.913090591
4770	1.913060304
4771	1.913015587
4772	1.913003125
4773	1.912993131
